id,label
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0034_37349.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0044_37938.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0122_37864.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0069_37684.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0107_37933.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0118_37299.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0078_38051.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0141_37398.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0040_37429.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0001_37437.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0011_37913.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0077_38160.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0100_37863.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0120_37378.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0033_37707.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0004_37960.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0031_37239.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0021_37789.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0007_37312.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0027_37824.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0025_37230.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0101_37697.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0053_38005.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0114_37416.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0102_37927.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0075_37302.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0065_37296.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0129_37831.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0115_37490.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0050_37336.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0022_37761.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0085_37487.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0093_37608.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0005_37331.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0046_37280.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0051_37954.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0024_37404.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0017_37379.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0079_37979.jpg,54
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0050_9821.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0032_10217.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0099_9314.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0048_9988.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0106_9126.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0065_9375.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0047_9204.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0092_10026.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0067_11533.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0131_9578.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0112_11073.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0069_9085.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0097_10861.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0043_10607.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0110_9496.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0026_11057.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0039_9779.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0107_10252.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0014_11055.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0070_10624.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0053_10166.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0018_9402.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0120_10859.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0019_10552.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0081_9439.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0052_9423.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0124_10182.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0027_10569.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0114_10627.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0076_11093.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0074_9311.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0044_9990.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0119_10430.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0056_9080.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0109_9869.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0008_9289.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/013.Bobolink/Bobolink_0059_10041.jpg,12
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0080_36310.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0075_36435.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0049_36219.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0106_36509.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0091_36194.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0061_36181.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0033_36395.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0022_36148.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0044_36188.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0081_36578.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0105_36542.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0004_36130.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0070_36162.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0050_36163.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0092_36121.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0103_36515.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0064_36613.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0067_36610.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0048_36399.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0020_36241.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0093_36193.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0087_36570.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0046_36118.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0102_36116.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0028_36196.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0034_36149.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0029_36379.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0002_36518.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0090_36182.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0069_36486.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0007_36074.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0013_36383.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0009_36477.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0056_36216.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0085_36224.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0025_36251.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0099_36112.jpg,52
./datasets/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0037_699.jpg,1
./datasets/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0051_1020.jpg,1
./datasets/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0092_834.jpg,1
./datasets/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0075_668.jpg,1
./datasets/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0029_482.jpg,1
./datasets/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0053_543.jpg,1
